T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	3	3	8.973684210526315	Travel	1		
0	3	4	20.624000000000002	Travel	1		
0	3	5	27.52625	Travel	1		
0	3	6	22.063333333333333	Travel	1		
0	3	7	21.627142857142854	Travel	1		
0	3	8	10.0830625	Travel	1		
0	3	9	12.499864864864865	Travel	1		
0	3	10	10.793936170212765	Travel	1		
0	4	0	55.81884615384615	Travel	1		
0	4	1	27.671293103448274	Travel	1		
0	4	2	24.37210280373832	Travel	1		
0	4	3	19.696577181208053	Travel	1		
0	4	4	12.45147266313933	Travel	1		
0	4	5	21.476874328678843	Travel	1		
0	4	6	15.160153922542204	Travel	1		
0	4	7	32.19136363636364	Travel	1		
0	4	8	26.218249534450653	Travel	1		
0	4	9	13.764111600587372	Travel	1		
0	4	10	13.86571371927042	Travel	1		
0	5	0	61.28363636363636	Travel	1		
0	5	1	37.60013888888889	Travel	1		
0	5	2	34.89214285714286	Travel	1		
0	10	10	11.081325196163906	Travel	1		
0	10	9	15.272750373692077	Travel	1		
0	10	8	17.455373665480426	Travel	1		
0	3	2	12.716842105263158	Travel	1		
0	10	7	28.828400000000002	Travel	1		
0	3	1	19.773076923076925	Travel	1		
0	2	9	11.918828125	Travel	1		
0	0	7	67.0351282051282	Travel	1		
0	0	8	63.210108695652174	Travel	1		
0	0	9	70.48578313253012	Travel	1		
0	0	10	65.84692098092643	Travel	1		
0	1	0	54.94	Travel	1		
0	1	1	8.5777	Travel	1		
0	1	2	12.520333333333333	Travel	1		
0	1	3	19.062	Travel	1		
0	1	4	26.736	Travel	1		
0	1	5	33.77428571428571	Travel	1		
0	1	6	31.42625	Travel	1		
0	1	7	10.478795180722893	Travel	1		
0	1	8	11.48047619047619	Travel	1		
0	1	9	21.34308823529412	Travel	1		
0	1	10	24.000588235294117	Travel	1		
0	2	0	61.23	Travel	1		
0	2	1	12.2928125	Travel	1		
0	2	2	8.466140350877193	Travel	1		
0	2	3	14.024090909090908	Travel	1		
0	2	4	23.822580645161292	Travel	1		
0	2	5	35.00142857142857	Travel	1		
0	2	6	28.7	Travel	1		
0	2	7	18.1968	Travel	1		
0	2	8	10.079569892473119	Travel	1		
0	5	7	39.632666666666665	Travel	1		
0	2	10	21.092333333333332	Travel	1		
0	0	6	68.17569811320755	Travel	1		
0	10	6	15.112078431372549	Travel	1		
0	10	4	13.615072463768115	Travel	1		
0	7	9	24.189166666666665	Travel	1		
0	7	8	15.457364341085272	Travel	1		
0	7	7	8.518985507246377	Travel	1		
0	7	6	31.094166666666666	Travel	1		
0	7	5	35.076	Travel	1		
0	7	4	33.57454545454545	Travel	1		
0	7	3	21.199333333333335	Travel	1		
0	7	2	16.81826086956522	Travel	1		
0	7	1	11.34542857142857	Travel	1		
0	7	0	44.02	Travel	1		
0	6	10	17.473134073441503	Travel	1		
0	6	9	21.010929936305736	Travel	1		
0	6	8	30.857014925373136	Travel	1		
0	6	7	38.00263157894737	Travel	1		
0	6	6	11.448898233809924	Travel	1		
0	6	5	14.098911886457717	Travel	1		
0	6	4	15.214976476738107	Travel	1		
0	6	3	24.389710144927538	Travel	1		
0	6	2	30.873636363636365	Travel	1		
0	6	1	34.102028985507246	Travel	1		
0	6	0	73.09400000000001	Travel	1		
0	5	5	12.339947478991595	Travel	1		
0	5	10	23.441703239289446	Travel	1		
0	5	9	26.530957290132548	Travel	1		
0	5	8	33.94777777777778	Travel	1		
0	7	10	27.15941176470588	Travel	1		
0	10	5	22.45165909090909	Travel	1		
0	8	0	54.19199999999999	Travel	1		
0	8	1	11.873041666666667	Travel	1		
0	10	3	11.304715447154472	Travel	1		
0	10	2	21.279387755102043	Travel	1		
0	5	3	29.62241935483871	Travel	1		
