T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	0	1	43.93137931034483	Travel	1		
0	1	4	53.28477777777778	Travel	1		
0	1	1	20.549230769230768	Travel	1		
0	5	2	13.615072463768115	Travel	1		
0	3	4	19.653420245398774	Travel	1		
0	2	0	55.81884615384615	Travel	1		
0	3	5	17.473134073441503	Travel	1		
0	5	0	44.42714285714286	Travel	1		
0	0	5	65.84692098092643	Travel	1		
0	4	5	14.922610229276897	Travel	1		
0	4	4	11.493049792531119	Travel	1		
0	0	4	70.99885572139304	Travel	1		
0	1	2	50.77552346570397	Travel	1		
0	4	1	38.87	Travel	1		
0	0	2	67.27459793814432	Travel	1		
0	4	3	19.561010452961675	Travel	1		
0	0	3	68.17569811320755	Travel	1		
0	4	0	57.1	Travel	1		
0	2	1	43.285	Travel	1		
0	2	3	15.160153922542204	Travel	1		
0	2	2	12.45147266313933	Travel	1		
0	1	0	43.16684210526316	Travel	1		
0	4	2	12.068357810413886	Travel	1		
0	2	5	13.86571371927042	Travel	1		
0	1	3	51.02782101167315	Travel	1		
0	1	5	44.351196808510636	Travel	1		
0	2	4	12.617769092002405	Travel	1		
0	5	5	11.081325196163906	Travel	1		
0	5	4	14.948718446601942	Travel	1		
0	3	0	73.09400000000001	Travel	1		
0	3	2	15.214976476738107	Travel	1		
0	3	3	11.448898233809924	Travel	1		
0	5	3	15.112078431372549	Travel	1		
1	4	1	38.87	Travel	1		
1	3	5	17.473134073441503	Travel	1		
1	3	4	19.653420245398774	Travel	1		
1	0	0	14.394666666666666	Travel	1		
1	4	0	57.1	Travel	1		
1	1	4	53.28477777777778	Travel	1		
1	4	3	19.561010452961675	Travel	1		
1	4	5	14.922610229276897	Travel	1		
1	5	0	44.42714285714286	Travel	1		
1	0	2	67.27459793814432	Travel	1		
1	5	3	15.112078431372549	Travel	1		
1	0	3	68.17569811320755	Travel	1		
1	5	4	14.948718446601942	Travel	1		
1	4	2	12.068357810413886	Travel	1		
1	4	4	11.493049792531119	Travel	1		
1	3	2	15.214976476738107	Travel	1		
1	0	4	70.99885572139304	Travel	1		
1	1	3	51.02782101167315	Travel	1		
1	3	0	73.09400000000001	Travel	1		
1	0	5	65.84692098092643	Travel	1		
1	2	5	13.86571371927042	Travel	1		
1	2	4	12.617769092002405	Travel	1		
1	2	3	15.160153922542204	Travel	1		
1	1	0	43.16684210526316	Travel	1		
1	2	2	12.45147266313933	Travel	1		
1	2	1	43.285	Travel	1		
1	1	1	20.549230769230768	Travel	1		
1	2	0	55.81884615384615	Travel	1		
1	1	2	50.77552346570397	Travel	1		
1	1	5	44.351196808510636	Travel	1		
1	3	3	11.448898233809924	Travel	1		
1	5	5	11.081325196163906	Travel	1		
1	5	2	13.615072463768115	Travel	1		
1	0	1	43.93137931034483	Travel	1		
2	1	5	44.351196808510636	Travel	1		
2	2	0	55.81884615384615	Travel	1		
2	2	1	43.285	Travel	1		
2	2	2	12.45147266313933	Travel	1		
2	2	3	15.160153922542204	Travel	1		
2	2	4	12.617769092002405	Travel	1		
2	2	5	13.86571371927042	Travel	1		
2	3	0	73.09400000000001	Travel	1		
2	3	2	15.214976476738107	Travel	1		
2	3	3	11.448898233809924	Travel	1		
2	3	4	19.653420245398774	Travel	1		
2	3	5	17.473134073441503	Travel	1		
2	4	0	57.1	Travel	1		
2	4	1	38.87	Travel	1		
2	4	2	12.068357810413886	Travel	1		
2	4	3	19.561010452961675	Travel	1		
2	4	4	11.493049792531119	Travel	1		
2	4	5	14.922610229276897	Travel	1		
2	5	0	44.42714285714286	Travel	1		
2	5	5	11.081325196163906	Travel	1		
2	5	4	14.948718446601942	Travel	1		
2	5	2	13.615072463768115	Travel	1		
2	5	3	15.112078431372549	Travel	1		
2	1	4	53.28477777777778	Travel	1		
2	1	3	51.02782101167315	Travel	1		
2	0	0	14.394666666666666	Travel	1		
2	1	2	50.77552346570397	Travel	1		
2	0	1	43.93137931034483	Travel	1		
2	0	4	70.99885572139304	Travel	1		
2	0	2	67.27459793814432	Travel	1		
2	1	1	20.549230769230768	Travel	1		
2	0	3	68.17569811320755	Travel	1		
2	0	5	65.84692098092643	Travel	1		
2	1	0	43.16684210526316	Travel	1		
3	2	5	13.86571371927042	Travel	1		
3	3	3	11.448898233809924	Travel	1		
3	0	5	65.84692098092643	Travel	1		
3	5	0	44.42714285714286	Travel	1		
3	0	4	70.99885572139304	Travel	1		
3	3	4	19.653420245398774	Travel	1		
3	0	3	68.17569811320755	Travel	1		
3	0	2	67.27459793814432	Travel	1		
3	0	1	43.93137931034483	Travel	1		
3	4	4	11.493049792531119	Travel	1		
3	3	5	17.473134073441503	Travel	1		
3	0	0	14.394666666666666	Travel	1		
3	4	3	19.561010452961675	Travel	1		
3	4	0	57.1	Travel	1		
3	4	2	12.068357810413886	Travel	1		
3	4	5	14.922610229276897	Travel	1		
3	5	2	13.615072463768115	Travel	1		
3	1	0	43.16684210526316	Travel	1		
3	5	4	14.948718446601942	Travel	1		
3	2	4	12.617769092002405	Travel	1		
3	1	2	50.77552346570397	Travel	1		
3	1	3	51.02782101167315	Travel	1		
3	5	5	11.081325196163906	Travel	1		
3	5	3	15.112078431372549	Travel	1		
3	1	4	53.28477777777778	Travel	1		
3	2	3	15.160153922542204	Travel	1		
3	2	2	12.45147266313933	Travel	1		
3	3	2	15.214976476738107	Travel	1		
3	2	1	43.285	Travel	1		
3	3	0	73.09400000000001	Travel	1		
3	1	5	44.351196808510636	Travel	1		
3	4	1	38.87	Travel	1		
3	2	0	55.81884615384615	Travel	1		
3	1	1	20.549230769230768	Travel	1		
4	4	4	11.493049792531119	Travel	1		
4	3	2	15.214976476738107	Travel	1		
4	4	3	19.561010452961675	Travel	1		
4	4	2	12.068357810413886	Travel	1		
4	5	5	11.081325196163906	Travel	1		
4	4	1	38.87	Travel	1		
4	3	3	11.448898233809924	Travel	1		
4	5	4	14.948718446601942	Travel	1		
4	3	4	19.653420245398774	Travel	1		
4	4	0	57.1	Travel	1		
4	5	3	15.112078431372549	Travel	1		
4	5	2	13.615072463768115	Travel	1		
4	3	5	17.473134073441503	Travel	1		
4	5	0	44.42714285714286	Travel	1		
4	4	5	14.922610229276897	Travel	1		
4	0	1	43.93137931034483	Travel	1		
4	0	0	14.394666666666666	Travel	1		
4	0	4	70.99885572139304	Travel	1		
4	1	1	20.549230769230768	Travel	1		
4	0	3	68.17569811320755	Travel	1		
4	1	2	50.77552346570397	Travel	1		
4	3	0	73.09400000000001	Travel	1		
4	1	3	51.02782101167315	Travel	1		
4	1	4	53.28477777777778	Travel	1		
4	1	5	44.351196808510636	Travel	1		
4	0	2	67.27459793814432	Travel	1		
4	2	0	55.81884615384615	Travel	1		
4	0	5	65.84692098092643	Travel	1		
4	2	1	43.285	Travel	1		
4	2	2	12.45147266313933	Travel	1		
4	2	3	15.160153922542204	Travel	1		
4	2	4	12.617769092002405	Travel	1		
4	2	5	13.86571371927042	Travel	1		
4	1	0	43.16684210526316	Travel	1		
5	5	0	44.42714285714286	Travel	1		
5	0	5	65.84692098092643	Travel	1		
5	4	5	14.922610229276897	Travel	1		
5	1	0	43.16684210526316	Travel	1		
5	4	4	11.493049792531119	Travel	1		
5	4	2	12.068357810413886	Travel	1		
5	5	2	13.615072463768115	Travel	1		
5	4	3	19.561010452961675	Travel	1		
5	0	3	68.17569811320755	Travel	1		
5	0	2	67.27459793814432	Travel	1		
5	5	3	15.112078431372549	Travel	1		
5	5	4	14.948718446601942	Travel	1		
5	0	1	43.93137931034483	Travel	1		
5	5	5	11.081325196163906	Travel	1		
5	0	0	14.394666666666666	Travel	1		
5	1	2	50.77552346570397	Travel	1		
5	0	4	70.99885572139304	Travel	1		
5	4	1	38.87	Travel	1		
5	1	1	20.549230769230768	Travel	1		
5	1	5	44.351196808510636	Travel	1		
5	2	0	55.81884615384615	Travel	1		
5	3	5	17.473134073441503	Travel	1		
5	1	4	53.28477777777778	Travel	1		
5	4	0	57.1	Travel	1		
5	1	3	51.02782101167315	Travel	1		
5	2	1	43.285	Travel	1		
5	3	3	11.448898233809924	Travel	1		
5	2	2	12.45147266313933	Travel	1		
5	2	3	15.160153922542204	Travel	1		
5	3	0	73.09400000000001	Travel	1		
5	2	5	13.86571371927042	Travel	1		
5	2	4	12.617769092002405	Travel	1		
5	3	2	15.214976476738107	Travel	1		
5	3	4	19.653420245398774	Travel	1		
6	4	2	12.068357810413886	Travel	1		
6	3	5	17.473134073441503	Travel	1		
6	4	0	57.1	Travel	1		
6	4	1	38.87	Travel	1		
6	1	1	20.549230769230768	Travel	1		
6	4	4	11.493049792531119	Travel	1		
6	5	0	44.42714285714286	Travel	1		
6	5	2	13.615072463768115	Travel	1		
6	5	5	11.081325196163906	Travel	1		
6	4	3	19.561010452961675	Travel	1		
6	5	3	15.112078431372549	Travel	1		
6	3	4	19.653420245398774	Travel	1		
6	3	3	11.448898233809924	Travel	1		
6	1	2	50.77552346570397	Travel	1		
6	1	3	51.02782101167315	Travel	1		
6	1	4	53.28477777777778	Travel	1		
6	1	0	43.16684210526316	Travel	1		
6	1	5	44.351196808510636	Travel	1		
6	2	0	55.81884615384615	Travel	1		
6	0	5	65.84692098092643	Travel	1		
6	2	1	43.285	Travel	1		
6	0	0	14.394666666666666	Travel	1		
6	0	4	70.99885572139304	Travel	1		
6	2	2	12.45147266313933	Travel	1		
6	2	3	15.160153922542204	Travel	1		
6	0	2	67.27459793814432	Travel	1		
6	2	4	12.617769092002405	Travel	1		
6	0	1	43.93137931034483	Travel	1		
6	2	5	13.86571371927042	Travel	1		
6	3	0	73.09400000000001	Travel	1		
6	3	2	15.214976476738107	Travel	1		
6	0	3	68.17569811320755	Travel	1		
6	4	5	14.922610229276897	Travel	1		
6	5	4	14.948718446601942	Travel	1		
7	2	2	12.45147266313933	Travel	1		
7	1	1	20.549230769230768	Travel	1		
7	5	4	14.948718446601942	Travel	1		
7	5	3	15.112078431372549	Travel	1		
7	2	1	43.285	Travel	1		
7	0	1	43.93137931034483	Travel	1		
7	4	2	12.068357810413886	Travel	1		
7	1	2	50.77552346570397	Travel	1		
7	3	4	19.653420245398774	Travel	1		
7	2	0	55.81884615384615	Travel	1		
7	4	1	38.87	Travel	1		
7	0	3	68.17569811320755	Travel	1		
7	1	3	51.02782101167315	Travel	1		
7	4	5	14.922610229276897	Travel	1		
7	3	5	17.473134073441503	Travel	1		
7	1	5	44.351196808510636	Travel	1		
7	0	2	67.27459793814432	Travel	1		
7	1	4	53.28477777777778	Travel	1		
7	3	3	11.448898233809924	Travel	1		
7	5	0	44.42714285714286	Travel	1		
7	4	0	57.1	Travel	1		
7	0	4	70.99885572139304	Travel	1		
7	2	3	15.160153922542204	Travel	1		
7	4	3	19.561010452961675	Travel	1		
7	2	4	12.617769092002405	Travel	1		
7	5	2	13.615072463768115	Travel	1		
7	0	5	65.84692098092643	Travel	1		
7	3	0	73.09400000000001	Travel	1		
7	5	5	11.081325196163906	Travel	1		
7	3	2	15.214976476738107	Travel	1		
7	2	5	13.86571371927042	Travel	1		
7	4	4	11.493049792531119	Travel	1		
7	1	0	43.16684210526316	Travel	1		
7	0	0	14.394666666666666	Travel	1		
8	0	0	14.394666666666666	Travel	1		
8	4	0	57.1	Travel	1		
8	0	4	70.99885572139304	Travel	1		
8	5	2	13.615072463768115	Travel	1		
8	0	2	67.27459793814432	Travel	1		
8	4	1	38.87	Travel	1		
8	0	3	68.17569811320755	Travel	1		
8	0	1	43.93137931034483	Travel	1		
8	4	4	11.493049792531119	Travel	1		
8	4	2	12.068357810413886	Travel	1		
8	4	3	19.561010452961675	Travel	1		
8	4	5	14.922610229276897	Travel	1		
8	5	5	11.081325196163906	Travel	1		
8	1	0	43.16684210526316	Travel	1		
8	3	5	17.473134073441503	Travel	1		
8	2	2	12.45147266313933	Travel	1		
8	2	1	43.285	Travel	1		
8	2	3	15.160153922542204	Travel	1		
8	2	0	55.81884615384615	Travel	1		
8	5	4	14.948718446601942	Travel	1		
8	2	4	12.617769092002405	Travel	1		
8	1	5	44.351196808510636	Travel	1		
8	2	5	13.86571371927042	Travel	1		
8	1	4	53.28477777777778	Travel	1		
8	0	5	65.84692098092643	Travel	1		
8	1	3	51.02782101167315	Travel	1		
8	3	0	73.09400000000001	Travel	1		
8	1	2	50.77552346570397	Travel	1		
8	5	3	15.112078431372549	Travel	1		
8	3	3	11.448898233809924	Travel	1		
8	1	1	20.549230769230768	Travel	1		
8	5	0	44.42714285714286	Travel	1		
8	3	4	19.653420245398774	Travel	1		
8	3	2	15.214976476738107	Travel	1		
9	5	2	13.615072463768115	Travel	1		
9	5	4	14.948718446601942	Travel	1		
9	0	3	68.17569811320755	Travel	1		
9	0	0	14.394666666666666	Travel	1		
9	0	1	43.93137931034483	Travel	1		
9	5	5	11.081325196163906	Travel	1		
9	5	3	15.112078431372549	Travel	1		
9	0	2	67.27459793814432	Travel	1		
9	0	4	70.99885572139304	Travel	1		
9	2	2	12.45147266313933	Travel	1		
9	4	5	14.922610229276897	Travel	1		
9	2	3	15.160153922542204	Travel	1		
9	2	1	43.285	Travel	1		
9	2	4	12.617769092002405	Travel	1		
9	2	0	55.81884615384615	Travel	1		
9	2	5	13.86571371927042	Travel	1		
9	3	0	73.09400000000001	Travel	1		
9	1	5	44.351196808510636	Travel	1		
9	3	2	15.214976476738107	Travel	1		
9	1	4	53.28477777777778	Travel	1		
9	3	3	11.448898233809924	Travel	1		
9	5	0	44.42714285714286	Travel	1		
9	3	4	19.653420245398774	Travel	1		
9	3	5	17.473134073441503	Travel	1		
9	4	0	57.1	Travel	1		
9	1	2	50.77552346570397	Travel	1		
9	1	1	20.549230769230768	Travel	1		
9	4	2	12.068357810413886	Travel	1		
9	1	0	43.16684210526316	Travel	1		
9	4	3	19.561010452961675	Travel	1		
9	0	5	65.84692098092643	Travel	1		
9	4	4	11.493049792531119	Travel	1		
9	1	3	51.02782101167315	Travel	1		
9	4	1	38.87	Travel	1		
10	0	0	14.394666666666666	Travel	1		
10	5	5	11.081325196163906	Travel	1		
10	0	1	43.93137931034483	Travel	1		
10	2	5	13.86571371927042	Travel	1		
10	1	3	51.02782101167315	Travel	1		
10	5	3	15.112078431372549	Travel	1		
10	5	0	44.42714285714286	Travel	1		
10	3	5	17.473134073441503	Travel	1		
10	1	4	53.28477777777778	Travel	1		
10	3	4	19.653420245398774	Travel	1		
10	4	0	57.1	Travel	1		
10	3	3	11.448898233809924	Travel	1		
10	2	0	55.81884615384615	Travel	1		
10	2	1	43.285	Travel	1		
10	3	2	15.214976476738107	Travel	1		
10	2	2	12.45147266313933	Travel	1		
10	5	2	13.615072463768115	Travel	1		
10	2	3	15.160153922542204	Travel	1		
10	2	4	12.617769092002405	Travel	1		
10	1	5	44.351196808510636	Travel	1		
10	5	4	14.948718446601942	Travel	1		
10	1	2	50.77552346570397	Travel	1		
10	4	1	38.87	Travel	1		
10	0	2	67.27459793814432	Travel	1		
10	4	4	11.493049792531119	Travel	1		
10	4	5	14.922610229276897	Travel	1		
10	4	3	19.561010452961675	Travel	1		
10	4	2	12.068357810413886	Travel	1		
10	1	1	20.549230769230768	Travel	1		
10	0	3	68.17569811320755	Travel	1		
10	3	0	73.09400000000001	Travel	1		
10	0	5	65.84692098092643	Travel	1		
10	0	4	70.99885572139304	Travel	1		
10	1	0	43.16684210526316	Travel	1		
11	2	0	55.81884615384615	Travel	1		
11	2	4	12.617769092002405	Travel	1		
11	5	4	14.948718446601942	Travel	1		
11	3	5	17.473134073441503	Travel	1		
11	1	1	20.549230769230768	Travel	1		
11	1	0	43.16684210526316	Travel	1		
11	5	2	13.615072463768115	Travel	1		
11	4	5	14.922610229276897	Travel	1		
11	0	4	70.99885572139304	Travel	1		
11	4	3	19.561010452961675	Travel	1		
11	2	1	43.285	Travel	1		
11	0	3	68.17569811320755	Travel	1		
11	2	3	15.160153922542204	Travel	1		
11	3	0	73.09400000000001	Travel	1		
11	4	2	12.068357810413886	Travel	1		
11	4	1	38.87	Travel	1		
11	2	2	12.45147266313933	Travel	1		
11	2	5	13.86571371927042	Travel	1		
11	3	2	15.214976476738107	Travel	1		
11	4	0	57.1	Travel	1		
11	0	1	43.93137931034483	Travel	1		
11	5	0	44.42714285714286	Travel	1		
11	4	4	11.493049792531119	Travel	1		
11	1	2	50.77552346570397	Travel	1		
11	5	5	11.081325196163906	Travel	1		
11	1	4	53.28477777777778	Travel	1		
11	3	4	19.653420245398774	Travel	1		
11	0	5	65.84692098092643	Travel	1		
11	1	5	44.351196808510636	Travel	1		
11	0	0	14.394666666666666	Travel	1		
11	0	2	67.27459793814432	Travel	1		
11	5	3	15.112078431372549	Travel	1		
11	3	3	11.448898233809924	Travel	1		
11	1	3	51.02782101167315	Travel	1		
12	1	1	37.46	Travel	1		
12	5	1	29.401999999999997	Travel	1		
12	3	0	58.406666666666666	Travel	1		
12	1	2	45.873582089552244	Travel	1		
12	0	4	60.555975609756096	Travel	1		
12	5	0	58.348571428571425	Travel	1		
12	1	0	44.031	Travel	1		
12	4	0	41.75833333333333	Travel	1		
12	0	3	57.42958333333333	Travel	1		
12	3	4	18.52414248021108	Travel	1		
12	5	3	14.80739299610895	Travel	1		
12	0	5	56.182276422764225	Travel	1		
12	4	1	35.47666666666667	Travel	1		
12	5	4	14.567310924369748	Travel	1		
12	3	3	11.03335453100159	Travel	1		
12	5	5	11.22414309484193	Travel	1		
12	4	3	18.160777777777778	Travel	1		
12	4	2	11.72329140461216	Travel	1		
12	3	5	17.27869841269841	Travel	1		
12	3	2	14.262024029574862	Travel	1		
12	4	4	10.160282685512367	Travel	1		
12	5	2	13.098698347107439	Travel	1		
12	4	5	14.603117870722434	Travel	1		
12	2	5	13.696659779614324	Travel	1		
12	1	5	33.87027777777777	Travel	1		
12	0	2	62.01663461538461	Travel	1		
12	1	3	40.13739130434782	Travel	1		
12	2	3	14.640963149078727	Travel	1		
12	2	1	39.111000000000004	Travel	1		
12	2	4	12.105051546391753	Travel	1		
12	0	1	41.46315789473684	Travel	1		
12	0	0	11.955652173913045	Travel	1		
12	2	2	11.964608199273481	Travel	1		
12	1	4	47.61375	Travel	1		
12	2	0	63.10944444444445	Travel	1		
13	1	4	47.61375	Travel	1		
13	0	4	60.555975609756096	Travel	1		
13	2	5	13.696659779614324	Travel	1		
13	0	3	57.42958333333333	Travel	1		
13	0	5	56.182276422764225	Travel	1		
13	5	0	58.348571428571425	Travel	1		
13	3	4	18.52414248021108	Travel	1		
13	1	0	44.031	Travel	1		
13	3	0	58.406666666666666	Travel	1		
13	4	5	14.603117870722434	Travel	1		
13	1	1	37.46	Travel	1		
13	3	3	11.03335453100159	Travel	1		
13	1	2	45.873582089552244	Travel	1		
13	4	4	10.160282685512367	Travel	1		
13	1	3	40.13739130434782	Travel	1		
13	0	2	62.01663461538461	Travel	1		
13	5	1	29.401999999999997	Travel	1		
13	2	4	12.105051546391753	Travel	1		
13	0	1	41.46315789473684	Travel	1		
13	3	5	17.27869841269841	Travel	1		
13	5	5	11.22414309484193	Travel	1		
13	2	3	14.640963149078727	Travel	1		
13	4	0	41.75833333333333	Travel	1		
13	2	2	11.964608199273481	Travel	1		
13	5	4	14.567310924369748	Travel	1		
13	4	1	35.47666666666667	Travel	1		
13	4	2	11.72329140461216	Travel	1		
13	3	2	14.262024029574862	Travel	1		
13	2	1	39.111000000000004	Travel	1		
13	5	3	14.80739299610895	Travel	1		
13	2	0	63.10944444444445	Travel	1		
13	0	0	11.955652173913045	Travel	1		
13	5	2	13.098698347107439	Travel	1		
13	1	5	33.87027777777777	Travel	1		
13	4	3	18.160777777777778	Travel	1		
14	1	4	47.61375	Travel	1		
14	1	3	40.13739130434782	Travel	1		
14	2	4	12.105051546391753	Travel	1		
14	2	2	11.964608199273481	Travel	1		
14	2	3	14.640963149078727	Travel	1		
14	3	2	14.262024029574862	Travel	1		
14	3	0	58.406666666666666	Travel	1		
14	1	2	45.873582089552244	Travel	1		
14	2	5	13.696659779614324	Travel	1		
14	3	3	11.03335453100159	Travel	1		
14	1	1	37.46	Travel	1		
14	0	1	41.46315789473684	Travel	1		
14	5	3	14.80739299610895	Travel	1		
