T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	8.5777	Travel	1		
0	5	2	24.389710144927538	Travel	1		
0	3	3	12.45147266313933	Travel	1		
0	5	6	38.00263157894737	Travel	1		
0	1	2	14.024090909090908	Travel	1		
0	6	6	8.518985507246377	Travel	1		
0	3	2	19.696577181208053	Travel	1		
0	0	8	21.34308823529412	Travel	1		
0	0	3	26.736	Travel	1		
0	4	8	26.530957290132548	Travel	1		
0	3	1	24.37210280373832	Travel	1		
0	3	4	21.476874328678843	Travel	1		
0	6	7	15.457364341085272	Travel	1		
0	3	0	27.671293103448274	Travel	1		
0	4	9	23.441703239289446	Travel	1		
0	6	8	24.189166666666665	Travel	1		
0	5	5	11.448898233809924	Travel	1		
0	2	9	10.793936170212765	Travel	1		
0	1	3	23.822580645161292	Travel	1		
0	0	5	31.42625	Travel	1		
0	6	9	27.15941176470588	Travel	1		
0	2	8	12.499864864864865	Travel	1		
0	5	0	34.102028985507246	Travel	1		
0	0	6	10.478795180722893	Travel	1		
0	6	5	31.094166666666666	Travel	1		
0	4	7	33.94777777777778	Travel	1		
0	1	7	10.079569892473119	Travel	1		
0	4	2	29.62241935483871	Travel	1		
0	5	9	17.473134073441503	Travel	1		
0	6	0	11.34542857142857	Travel	1		
0	4	1	34.89214285714286	Travel	1		
0	1	0	12.2928125	Travel	1		
0	4	0	37.60013888888889	Travel	1		
0	6	1	16.81826086956522	Travel	1		
0	4	4	12.339947478991595	Travel	1		
0	0	9	24.000588235294117	Travel	1		
0	3	9	13.86571371927042	Travel	1		
0	5	8	21.010929936305736	Travel	1		
0	6	2	21.199333333333335	Travel	1		
0	3	8	13.764111600587372	Travel	1		
0	4	5	13.907103120759837	Travel	1		
0	0	4	33.77428571428571	Travel	1		
0	3	7	26.218249534450653	Travel	1		
0	6	3	33.57454545454545	Travel	1		
0	5	7	30.857014925373136	Travel	1		
0	1	1	8.466140350877193	Travel	1		
0	3	6	32.19136363636364	Travel	1		
0	4	6	39.632666666666665	Travel	1		
0	6	4	35.076	Travel	1		
0	3	5	15.160153922542204	Travel	1		
0	2	7	10.0830625	Travel	1		
0	7	0	11.873041666666667	Travel	1		
0	4	3	19.527194630872483	Travel	1		
0	9	9	11.081325196163906	Travel	1		
0	7	4	30.78808510638298	Travel	1		
0	1	5	28.7	Travel	1		
0	9	0	27.205918367346936	Travel	1		
0	2	2	8.973684210526315	Travel	1		
0	8	9	15.342964601769912	Travel	1		
0	2	1	12.716842105263158	Travel	1		
0	2	0	19.773076923076925	Travel	1		
0	7	5	27.08875	Travel	1		
0	8	8	11.519485645933015	Travel	1		
0	8	7	18.18445727482679	Travel	1		
0	1	6	18.1968	Travel	1		
0	2	3	20.624000000000002	Travel	1		
0	7	6	15.709708029197081	Travel	1		
0	8	5	20.192672955974846	Travel	1		
0	8	4	26.008057553956835	Travel	1		
0	7	7	9.486669634906502	Travel	1		
0	8	3	12.795719512195122	Travel	1		
0	1	9	21.092333333333332	Travel	1		
0	8	2	15.122236842105263	Travel	1		
0	7	8	15.267543103448277	Travel	1		
0	8	1	14.17260606060606	Travel	1		
0	1	8	11.918828125	Travel	1		
0	8	0	21.374663461538464	Travel	1		
0	7	9	17.861693548387095	Travel	1		
0	8	6	25.402228915662647	Travel	1		
0	9	1	21.279387755102043	Travel	1		
0	0	1	12.520333333333333	Travel	1		
0	9	4	22.45165909090909	Travel	1		
0	5	1	30.873636363636365	Travel	1		
0	9	7	17.455373665480426	Travel	1		
0	1	4	35.00142857142857	Travel	1		
0	9	6	28.828400000000002	Travel	1		
0	5	4	14.098911886457717	Travel	1		
0	2	4	27.52625	Travel	1		
0	9	5	15.112078431372549	Travel	1		
0	7	2	10.326010928961749	Travel	1		
0	7	1	9.339041916167664	Travel	1		
0	2	5	22.063333333333333	Travel	1		
0	2	6	21.627142857142854	Travel	1		
0	9	3	13.615072463768115	Travel	1		
0	0	7	11.48047619047619	Travel	1		
0	0	2	19.062	Travel	1		
0	7	3	25.933301886792453	Travel	1		
0	5	3	15.214976476738107	Travel	1		
0	9	2	11.304715447154472	Travel	1		
0	9	8	15.272750373692077	Travel	1		
1	5	7	30.857014925373136	Travel	1		
1	5	6	38.00263157894737	Travel	1		
1	5	5	11.448898233809924	Travel	1		
1	4	3	19.527194630872483	Travel	1		
1	4	0	37.60013888888889	Travel	1		
1	4	2	29.62241935483871	Travel	1		
1	4	8	26.530957290132548	Travel	1		
1	4	5	13.907103120759837	Travel	1		
1	5	3	15.214976476738107	Travel	1		
1	4	6	39.632666666666665	Travel	1		
1	5	2	24.389710144927538	Travel	1		
1	3	9	13.86571371927042	Travel	1		
1	5	1	30.873636363636365	Travel	1		
1	5	0	34.102028985507246	Travel	1		
1	4	7	33.94777777777778	Travel	1		
1	3	8	13.764111600587372	Travel	1		
1	4	1	34.89214285714286	Travel	1		
1	5	4	14.098911886457717	Travel	1		
1	4	4	12.339947478991595	Travel	1		
1	7	8	15.267543103448277	Travel	1		
1	5	9	17.473134073441503	Travel	1		
1	8	3	12.795719512195122	Travel	1		
1	8	4	26.008057553956835	Travel	1		
1	8	5	20.192672955974846	Travel	1		
1	8	6	25.402228915662647	Travel	1		
1	8	7	18.18445727482679	Travel	1		
1	8	8	11.519485645933015	Travel	1		
1	8	9	15.342964601769912	Travel	1		
1	9	0	27.205918367346936	Travel	1		
1	9	1	21.279387755102043	Travel	1		
1	9	2	11.304715447154472	Travel	1		
1	9	3	13.615072463768115	Travel	1		
1	9	4	22.45165909090909	Travel	1		
1	9	5	15.112078431372549	Travel	1		
1	9	6	28.828400000000002	Travel	1		
1	9	7	17.455373665480426	Travel	1		
1	9	8	15.272750373692077	Travel	1		
1	9	9	11.081325196163906	Travel	1		
1	8	2	15.122236842105263	Travel	1		
1	8	1	14.17260606060606	Travel	1		
1	8	0	21.374663461538464	Travel	1		
1	7	9	17.861693548387095	Travel	1		
1	6	0	11.34542857142857	Travel	1		
1	6	1	16.81826086956522	Travel	1		
1	6	2	21.199333333333335	Travel	1		
1	6	3	33.57454545454545	Travel	1		
1	6	4	35.076	Travel	1		
1	6	5	31.094166666666666	Travel	1		
1	6	6	8.518985507246377	Travel	1		
1	6	7	15.457364341085272	Travel	1		
1	5	8	21.010929936305736	Travel	1		
1	6	8	24.189166666666665	Travel	1		
1	7	0	11.873041666666667	Travel	1		
1	7	1	9.339041916167664	Travel	1		
1	7	2	10.326010928961749	Travel	1		
1	7	3	25.933301886792453	Travel	1		
1	7	4	30.78808510638298	Travel	1		
1	7	5	27.08875	Travel	1		
1	7	6	15.709708029197081	Travel	1		
1	7	7	9.486669634906502	Travel	1		
1	6	9	27.15941176470588	Travel	1		
1	3	7	26.218249534450653	Travel	1		
1	4	9	23.441703239289446	Travel	1		
1	1	2	14.024090909090908	Travel	1		
1	0	7	11.48047619047619	Travel	1		
1	1	7	10.079569892473119	Travel	1		
1	0	6	10.478795180722893	Travel	1		
1	1	8	11.918828125	Travel	1		
1	3	0	27.671293103448274	Travel	1		
1	2	1	12.716842105263158	Travel	1		
1	0	5	31.42625	Travel	1		
1	3	1	24.37210280373832	Travel	1		
1	2	9	10.793936170212765	Travel	1		
1	0	4	33.77428571428571	Travel	1		
1	1	9	21.092333333333332	Travel	1		
1	0	1	12.520333333333333	Travel	1		
1	2	8	12.499864864864865	Travel	1		
1	0	3	26.736	Travel	1		
1	2	0	19.773076923076925	Travel	1		
1	2	7	10.0830625	Travel	1		
1	2	6	21.627142857142854	Travel	1		
1	0	2	19.062	Travel	1		
1	2	5	22.063333333333333	Travel	1		
1	0	8	21.34308823529412	Travel	1		
1	3	6	32.19136363636364	Travel	1		
1	1	3	23.822580645161292	Travel	1		
1	2	3	20.624000000000002	Travel	1		
1	3	5	15.160153922542204	Travel	1		
1	1	1	8.466140350877193	Travel	1		
1	1	4	35.00142857142857	Travel	1		
1	1	0	12.2928125	Travel	1		
1	3	4	21.476874328678843	Travel	1		
1	1	6	18.1968	Travel	1		
1	2	4	27.52625	Travel	1		
1	0	9	24.000588235294117	Travel	1		
1	0	0	8.5777	Travel	1		
1	3	3	12.45147266313933	Travel	1		
1	3	2	19.696577181208053	Travel	1		
1	1	5	28.7	Travel	1		
1	2	2	8.973684210526315	Travel	1		
2	5	4	14.098911886457717	Travel	1		
2	2	6	21.627142857142854	Travel	1		
2	8	7	18.18445727482679	Travel	1		
2	6	4	35.076	Travel	1		
2	8	6	25.402228915662647	Travel	1		
2	2	8	12.499864864864865	Travel	1		
2	2	7	10.0830625	Travel	1		
2	6	5	31.094166666666666	Travel	1		
2	8	5	20.192672955974846	Travel	1		
2	2	5	22.063333333333333	Travel	1		
2	8	4	26.008057553956835	Travel	1		
2	5	2	24.389710144927538	Travel	1		
2	2	9	10.793936170212765	Travel	1		
2	6	6	8.518985507246377	Travel	1		
2	5	1	30.873636363636365	Travel	1		
2	8	3	12.795719512195122	Travel	1		
2	3	0	27.671293103448274	Travel	1		
2	5	0	34.102028985507246	Travel	1		
2	5	3	15.214976476738107	Travel	1		
2	6	3	33.57454545454545	Travel	1		
2	4	2	29.62241935483871	Travel	1		
2	2	4	27.52625	Travel	1		
2	9	9	11.081325196163906	Travel	1		
2	9	2	11.304715447154472	Travel	1		
2	1	1	8.466140350877193	Travel	1		
2	9	8	15.272750373692077	Travel	1		
2	5	8	21.010929936305736	Travel	1		
2	6	0	11.34542857142857	Travel	1		
2	1	9	21.092333333333332	Travel	1		
2	1	2	14.024090909090908	Travel	1		
2	1	3	23.822580645161292	Travel	1		
2	9	7	17.455373665480426	Travel	1		
2	1	4	35.00142857142857	Travel	1		
2	5	9	17.473134073441503	Travel	1		
2	9	6	28.828400000000002	Travel	1		
2	1	5	28.7	Travel	1		
2	9	5	15.112078431372549	Travel	1		
2	1	8	11.918828125	Travel	1		
2	9	3	13.615072463768115	Travel	1		
2	1	6	18.1968	Travel	1		
2	9	4	22.45165909090909	Travel	1		
2	1	0	12.2928125	Travel	1		
2	8	8	11.519485645933015	Travel	1		
2	0	9	24.000588235294117	Travel	1		
2	0	8	21.34308823529412	Travel	1		
2	5	5	11.448898233809924	Travel	1		
2	8	9	15.342964601769912	Travel	1		
2	5	6	38.00263157894737	Travel	1		
2	3	1	24.37210280373832	Travel	1		
2	6	2	21.199333333333335	Travel	1		
2	0	0	8.5777	Travel	1		
2	0	1	12.520333333333333	Travel	1		
2	0	2	19.062	Travel	1		
2	2	2	8.973684210526315	Travel	1		
2	0	3	26.736	Travel	1		
2	9	0	27.205918367346936	Travel	1		
2	5	7	30.857014925373136	Travel	1		
2	0	4	33.77428571428571	Travel	1		
2	2	1	12.716842105263158	Travel	1		
2	0	5	31.42625	Travel	1		
2	0	6	10.478795180722893	Travel	1		
2	9	1	21.279387755102043	Travel	1		
2	6	1	16.81826086956522	Travel	1		
2	0	7	11.48047619047619	Travel	1		
2	2	0	19.773076923076925	Travel	1		
2	2	3	20.624000000000002	Travel	1		
2	1	7	10.079569892473119	Travel	1		
2	8	2	15.122236842105263	Travel	1		
2	8	0	21.374663461538464	Travel	1		
2	3	9	13.86571371927042	Travel	1		
2	3	4	21.476874328678843	Travel	1		
2	4	8	26.530957290132548	Travel	1		
2	4	5	13.907103120759837	Travel	1		
2	3	8	13.764111600587372	Travel	1		
2	6	9	27.15941176470588	Travel	1		
2	7	7	9.486669634906502	Travel	1		
2	6	8	24.189166666666665	Travel	1		
2	7	1	9.339041916167664	Travel	1		
2	4	7	33.94777777777778	Travel	1		
2	7	9	17.861693548387095	Travel	1		
2	3	6	32.19136363636364	Travel	1		
2	6	7	15.457364341085272	Travel	1		
2	3	7	26.218249534450653	Travel	1		
2	7	8	15.267543103448277	Travel	1		
2	7	0	11.873041666666667	Travel	1		
2	4	6	39.632666666666665	Travel	1		
2	3	5	15.160153922542204	Travel	1		
2	4	4	12.339947478991595	Travel	1		
2	7	6	15.709708029197081	Travel	1		
2	3	3	12.45147266313933	Travel	1		
2	4	1	34.89214285714286	Travel	1		
2	4	9	23.441703239289446	Travel	1		
2	4	3	19.527194630872483	Travel	1		
2	7	5	27.08875	Travel	1		
2	7	4	30.78808510638298	Travel	1		
2	4	0	37.60013888888889	Travel	1		
2	8	1	14.17260606060606	Travel	1		
2	3	2	19.696577181208053	Travel	1		
2	7	2	10.326010928961749	Travel	1		
2	7	3	25.933301886792453	Travel	1		
3	0	9	24.000588235294117	Travel	1		
3	5	6	38.00263157894737	Travel	1		
3	0	6	10.478795180722893	Travel	1		
3	6	0	11.34542857142857	Travel	1		
3	4	7	33.94777777777778	Travel	1		
3	6	8	24.189166666666665	Travel	1		
3	9	7	17.455373665480426	Travel	1		
3	4	5	13.907103120759837	Travel	1		
3	5	8	21.010929936305736	Travel	1		
