T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	3	0	73.09400000000001	Travel	1		
0	3	2	15.214976476738107	Travel	1		
0	3	3	11.448898233809924	Travel	1		
0	3	4	19.653420245398774	Travel	1		
0	0	4	70.99885572139304	Travel	1		
0	5	5	11.081325196163906	Travel	1		
0	4	0	57.1	Travel	1		
0	4	1	38.87	Travel	1		
0	4	2	12.068357810413886	Travel	1		
0	4	3	19.561010452961675	Travel	1		
0	4	4	11.493049792531119	Travel	1		
0	4	5	14.922610229276897	Travel	1		
0	0	2	67.27459793814432	Travel	1		
0	5	0	44.42714285714286	Travel	1		
0	5	2	13.615072463768115	Travel	1		
0	5	3	15.112078431372549	Travel	1		
0	5	4	14.948718446601942	Travel	1		
0	0	3	68.17569811320755	Travel	1		
0	1	0	43.16684210526316	Travel	1		
0	0	1	43.93137931034483	Travel	1		
0	2	5	13.86571371927042	Travel	1		
0	3	5	17.473134073441503	Travel	1		
0	2	4	12.617769092002405	Travel	1		
0	2	3	15.160153922542204	Travel	1		
0	0	5	65.84692098092643	Travel	1		
0	1	3	51.02782101167315	Travel	1		
0	2	2	12.45147266313933	Travel	1		
0	1	1	20.549230769230768	Travel	1		
0	2	1	43.285	Travel	1		
0	1	5	44.351196808510636	Travel	1		
0	1	4	53.28477777777778	Travel	1		
0	2	0	55.81884615384615	Travel	1		
0	1	2	50.77552346570397	Travel	1		
1	4	0	57.1	Travel	1		
1	1	4	53.28477777777778	Travel	1		
1	5	3	15.112078431372549	Travel	1		
1	1	3	51.02782101167315	Travel	1		
1	1	2	50.77552346570397	Travel	1		
1	1	0	43.16684210526316	Travel	1		
1	5	4	14.948718446601942	Travel	1		
1	0	5	65.84692098092643	Travel	1		
1	0	4	70.99885572139304	Travel	1		
1	0	3	68.17569811320755	Travel	1		
1	5	5	11.081325196163906	Travel	1		
1	0	2	67.27459793814432	Travel	1		
1	0	1	43.93137931034483	Travel	1		
1	1	1	20.549230769230768	Travel	1		
1	1	5	44.351196808510636	Travel	1		
1	2	0	55.81884615384615	Travel	1		
1	2	1	43.285	Travel	1		
1	4	1	38.87	Travel	1		
1	3	5	17.473134073441503	Travel	1		
