T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	11	5	20.473552631578947	Travel	1		
0	11	6	30.656444444444443	Travel	1		
0	11	7	24.678125	Travel	1		
0	11	8	25.253870967741936	Travel	1		
0	11	9	20.913380281690138	Travel	1		
0	11	10	14.007652582159626	Travel	1		
0	11	11	10.82185393258427	Travel	1		
0	11	12	12.755	Travel	1		
0	11	13	14.044935897435899	Travel	1		
0	11	14	21.284200000000002	Travel	1		
0	11	4	16.489821428571428	Travel	1		
0	12	0	57.1	Travel	1		
0	12	2	17.792533333333335	Travel	1		
0	12	3	18.99	Travel	1		
0	12	4	11.33539419087137	Travel	1		
0	12	5	11.814854586129753	Travel	1		
0	12	6	25.110300429184548	Travel	1		
0	12	7	17.664634146341463	Travel	1		
0	2	1	12.2928125	Travel	1		
0	12	8	20.272348484848482	Travel	1		
0	12	9	28.757052631578947	Travel	1		
0	12	10	22.228363636363635	Travel	1		
0	12	1	24.208803418803416	Travel	1		
0	11	3	11.991190476190477	Travel	1		
0	11	2	11.155999999999999	Travel	1		
0	11	1	17.73076923076923	Travel	1		
0	9	9	8.518985507246377	Travel	1		
0	9	10	15.457364341085272	Travel	1		
0	9	11	21.965652173913043	Travel	1		
0	9	12	26.2348	Travel	1		
0	9	13	24.74625	Travel	1		
0	9	14	29.304444444444446	Travel	1		
0	10	0	54.19199999999999	Travel	1		
0	10	1	11.873041666666667	Travel	1		
0	10	2	9.339041916167664	Travel	1		
0	10	3	10.326010928961749	Travel	1		
0	10	4	26.174285714285716	Travel	1		
0	10	5	25.81450704225352	Travel	1		
0	10	6	30.78808510638298	Travel	1		
0	10	7	29.6005	Travel	1		
0	10	8	25.693333333333335	Travel	1		
0	10	9	15.709708029197081	Travel	1		
0	10	10	9.486669634906502	Travel	1		
0	10	11	12.5745	Travel	1		
0	10	12	21.252083333333335	Travel	1		
0	10	13	15.230864197530865	Travel	1		
0	10	14	22.817441860465117	Travel	1		
0	2	2	8.466140350877193	Travel	1		
0	11	0	63.02333333333333	Travel	1		
0	12	11	11.770603015075377	Travel	1		
0	12	12	11.229009287925697	Travel	1		
0	12	13	15.9203861003861	Travel	1		
0	12	14	14.196854460093896	Travel	1		
0	14	11	21.462307692307693	Travel	1		
0	14	12	14.496788990825689	Travel	1		
0	14	13	12.358755020080322	Travel	1		
0	14	14	10.183413461538462	Travel	1		
0	1	14	27.84	Travel	1		
0	1	13	23.488666666666667	Travel	1		
0	1	12	23.62851851851852	Travel	1		
0	1	11	19.838048780487807	Travel	1		
0	1	10	11.48047619047619	Travel	1		
0	1	9	10.478795180722893	Travel	1		
0	1	8	31.91818181818182	Travel	1		
0	1	7	30.344	Travel	1		
0	1	6	33.77428571428571	Travel	1		
0	1	5	26.57375	Travel	1		
0	1	4	27.024444444444445	Travel	1		
0	2	9	18.1968	Travel	1		
0	1	3	19.062	Travel	1		
0	1	2	12.520333333333333	Travel	1		
0	1	1	8.5777	Travel	1		
0	1	0	54.94	Travel	1		
0	0	14	62.1393567251462	Travel	1		
0	0	13	69.08158163265306	Travel	1		
0	0	12	69.61341463414634	Travel	1		
0	14	10	22.595657894736842	Travel	1		
0	9	8	30.55875	Travel	1		
0	14	9	31.953333333333333	Travel	1		
0	14	7	14.488636363636363	Travel	1		
0	13	0	40.735	Travel	1		
0	13	1	24.877407407407404	Travel	1		
0	13	2	17.964333333333332	Travel	1		
0	13	3	9.655434782608696	Travel	1		
0	13	4	13.938448275862068	Travel	1		
0	13	5	19.814082840236686	Travel	1		
0	13	6	27.618333333333336	Travel	1		
0	13	7	24.106133333333332	Travel	1		
0	13	8	18.159615384615385	Travel	1		
0	13	9	25.943846153846152	Travel	1		
0	13	10	15.549707317073171	Travel	1		
0	13	11	13.994939759036143	Travel	1		
0	13	12	14.782367149758453	Travel	1		
0	13	13	10.219838383838383	Travel	1		
0	13	14	12.59476923076923	Travel	1		
0	2	0	61.23	Travel	1		
0	14	0	49.35	Travel	1		
0	14	1	30.063636363636363	Travel	1		
0	14	2	26.513684210526314	Travel	1		
0	14	3	16.199354838709677	Travel	1		
0	14	4	10.829195979899499	Travel	1		
0	14	5	12.067154929577466	Travel	1		
0	14	6	18.87473076923077	Travel	1		
0	14	8	11.25761316872428	Travel	1		
0	9	7	32.165	Travel	1		
0	2	3	14.024090909090908	Travel	1		
0	9	6	35.076	Travel	1		
0	4	7	17.50756906077348	Travel	1		
0	4	8	16.43191366906475	Travel	1		
0	4	9	30.7925	Travel	1		
0	4	10	23.768090909090912	Travel	1		
0	4	11	16.182171052631578	Travel	1		
0	4	12	11.140260869565218	Travel	1		
0	2	6	35.00142857142857	Travel	1		
0	4	13	14.03391111111111	Travel	1		
0	4	14	11.272432432432433	Travel	1		
0	5	0	57.317142857142855	Travel	1		
0	5	1	28.911587301587304	Travel	1		
0	5	2	25.5425	Travel	1		
0	5	3	22.216874999999998	Travel	1		
