T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	10	2	21.279387755102043	Travel	1		
0	10	1	27.205918367346936	Travel	1		
0	10	0	44.42714285714286	Travel	1		
0	9	10	15.342964601769912	Travel	1		
0	9	9	11.519485645933015	Travel	1		
0	9	8	18.18445727482679	Travel	1		
0	9	7	25.402228915662647	Travel	1		
0	9	6	20.192672955974846	Travel	1		
0	9	5	26.008057553956835	Travel	1		
0	9	4	12.795719512195122	Travel	1		
0	2	5	35.00142857142857	Travel	1		
0	9	3	15.122236842105263	Travel	1		
0	9	2	14.17260606060606	Travel	1		
0	9	1	21.374663461538464	Travel	1		
0	9	0	61.5425	Travel	1		
0	8	10	17.861693548387095	Travel	1		
0	8	9	15.267543103448277	Travel	1		
0	8	8	9.486669634906502	Travel	1		
0	8	7	15.709708029197081	Travel	1		
0	8	6	27.08875	Travel	1		
0	8	5	30.78808510638298	Travel	1		
0	8	4	25.933301886792453	Travel	1		
0	8	3	10.326010928961749	Travel	1		
0	8	2	9.339041916167664	Travel	1		
0	8	1	11.873041666666667	Travel	1		
0	10	3	11.304715447154472	Travel	1		
0	8	0	54.19199999999999	Travel	1		
0	10	4	13.615072463768115	Travel	1		
0	10	6	15.112078431372549	Travel	1		
0	0	7	67.0351282051282	Travel	1		
0	0	8	63.210108695652174	Travel	1		
0	0	9	70.48578313253012	Travel	1		
0	0	10	65.84692098092643	Travel	1		
0	1	0	54.94	Travel	1		
0	1	1	8.5777	Travel	1		
0	1	2	12.520333333333333	Travel	1		
0	1	3	19.062	Travel	1		
0	1	4	26.736	Travel	1		
0	2	10	21.092333333333332	Travel	1		
0	1	5	33.77428571428571	Travel	1		
0	1	6	31.42625	Travel	1		
0	1	7	10.478795180722893	Travel	1		
0	1	8	11.48047619047619	Travel	1		
0	1	9	21.34308823529412	Travel	1		
0	1	10	24.000588235294117	Travel	1		
0	2	0	61.23	Travel	1		
0	2	1	12.2928125	Travel	1		
0	2	2	8.466140350877193	Travel	1		
0	2	3	14.024090909090908	Travel	1		
0	2	4	23.822580645161292	Travel	1		
0	10	10	11.081325196163906	Travel	1		
0	10	9	15.272750373692077	Travel	1		
0	10	8	17.455373665480426	Travel	1		
0	10	7	28.828400000000002	Travel	1		
0	10	5	22.45165909090909	Travel	1		
0	0	6	68.17569811320755	Travel	1		
0	7	10	27.15941176470588	Travel	1		
0	7	8	15.457364341085272	Travel	1		
0	5	2	34.89214285714286	Travel	1		
0	5	1	37.60013888888889	Travel	1		
0	5	0	61.28363636363636	Travel	1		
0	4	10	13.86571371927042	Travel	1		
0	4	9	13.764111600587372	Travel	1		
0	4	8	26.218249534450653	Travel	1		
0	4	7	32.19136363636364	Travel	1		
0	4	6	15.160153922542204	Travel	1		
0	4	5	21.476874328678843	Travel	1		
0	4	4	12.45147266313933	Travel	1		
0	4	3	19.696577181208053	Travel	1		
0	4	2	24.37210280373832	Travel	1		
0	4	1	27.671293103448274	Travel	1		
0	4	0	55.81884615384615	Travel	1		
0	3	10	10.793936170212765	Travel	1		
0	3	9	12.499864864864865	Travel	1		
0	3	8	10.0830625	Travel	1		
0	3	7	21.627142857142854	Travel	1		
0	3	6	22.063333333333333	Travel	1		
0	3	5	27.52625	Travel	1		
0	3	4	20.624000000000002	Travel	1		
0	3	3	8.973684210526315	Travel	1		
0	3	2	12.716842105263158	Travel	1		
0	2	8	10.079569892473119	Travel	1		
0	3	1	19.773076923076925	Travel	1		
0	2	7	18.1968	Travel	1		
0	7	9	24.189166666666665	Travel	1		
0	5	3	29.62241935483871	Travel	1		
0	5	5	12.339947478991595	Travel	1		
0	7	7	8.518985507246377	Travel	1		
0	7	6	31.094166666666666	Travel	1		
