T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
0	0	0	14.394666666666666	Travel	1		
0	5	7	18.508389261744966	Travel	1		
0	1	6	51.77858695652174	Travel	1		
0	8	9	12.59476923076923	Travel	1		
0	1	7	54.85943181818182	Travel	1		
0	6	8	13.384554455445544	Travel	1		
0	1	8	43.41995192307692	Travel	1		
0	5	6	23.571625	Travel	1		
0	8	8	10.219838383838383	Travel	1		
0	1	9	45.50416666666666	Travel	1		
0	2	0	54.07083333333333	Travel	1		
0	5	5	9.765993377483444	Travel	1		
0	8	7	16.593478260869563	Travel	1		
0	2	1	36.925	Travel	1		
0	6	9	16.324594594594593	Travel	1		
0	2	2	12.119829683698297	Travel	1		
0	5	4	12.23103448275862	Travel	1		
0	4	5	11.812191435768261	Travel	1		
0	1	5	48.48957317073171	Travel	1		
0	9	0	49.35	Travel	1		
0	1	4	55.50387096774193	Travel	1		
0	1	3	50.68288256227758	Travel	1		
0	9	8	12.358755020080322	Travel	1		
0	0	5	65.28993670886075	Travel	1		
0	9	4	14.488636363636363	Travel	1		
0	6	5	23.14377358490566	Travel	1		
0	0	6	75.99295652173913	Travel	1		
0	9	9	10.183413461538462	Travel	1		
0	0	7	64.32069767441861	Travel	1		
0	9	3	12.067154929577466	Travel	1		
0	2	3	12.780651242502143	Travel	1		
0	0	8	69.08158163265306	Travel	1		
0	0	9	62.1393567251462	Travel	1		
0	9	2	10.829195979899499	Travel	1		
0	1	0	43.16684210526316	Travel	1		
0	5	9	11.251550151975685	Travel	1		
0	1	1	20.549230769230768	Travel	1		
0	1	2	50.870879120879124	Travel	1		
0	6	7	10.228285714285715	Travel	1		
0	5	8	18.64581300813008	Travel	1		
0	6	6	11.951223021582734	Travel	1		
0	0	4	72.43691588785046	Travel	1		
0	2	4	17.50756906077348	Travel	1		
0	2	5	16.43191366906475	Travel	1		
0	3	6	16.482401315789474	Travel	1		
0	3	7	12.090598591549297	Travel	1		
0	4	8	25.62107142857143	Travel	1		
0	7	8	17.796865671641793	Travel	1		
0	3	8	19.695875	Travel	1		
0	3	9	12.345322033898304	Travel	1		
0	7	7	12.645039370078742	Travel	1		
0	7	3	11.14830985915493	Travel	1		
0	4	7	16.83803088803089	Travel	1		
0	4	0	80.25	Travel	1		
0	7	6	10.797657657657657	Travel	1		
0	4	2	19.21044226044226	Travel	1		
0	4	6	23.228658536585368	Travel	1		
0	4	3	13.304319899244332	Travel	1		
0	7	5	19.34308510638298	Travel	1		
0	4	4	12.156472868217055	Travel	1		
0	7	4	16.077721518987342	Travel	1		
0	7	9	13.787515923566879	Travel	1		
0	7	2	11.253297872340426	Travel	1		
0	4	9	16.61598837209302	Travel	1		
0	3	5	13.888704379562045	Travel	1		
0	5	3	14.630529531568229	Travel	1		
0	2	6	12.780438596491228	Travel	1		
0	7	0	57.1	Travel	1		
