T	Origin	Destination	Count
359	0	0	1.8
359	0	1	0.1
359	0	3	0.1
359	1	0	0.1
359	1	1	1.8
359	1	3	0.1
359	2	2	1.8
359	2	3	0.2
359	3	0	6.6
359	3	1	6.6
359	3	2	6.6
359	3	3	1.1
359	3	4	1.1
359	4	3	0.2
359	4	4	1.8
358	0	0	1.8
358	0	1	0.1
358	0	3	0.1
358	1	0	0.1
358	1	1	1.8
358	1	3	0.1
358	2	2	1.8
358	2	3	0.2
358	3	0	6.6
358	3	1	6.6
358	3	2	6.6
358	3	3	1.1
358	3	4	1.1
358	4	3	0.2
358	4	4	1.8
357	0	0	1.8
357	0	1	0.1
357	0	3	0.1
357	1	0	0.1
357	1	1	1.8
357	1	3	0.1
357	2	2	1.8
357	2	3	0.2
357	3	0	6.6
357	3	1	6.6
357	3	2	6.6
357	3	3	1.1
357	3	4	1.1
357	4	3	0.2
357	4	4	1.8
356	0	0	1.8
356	0	1	0.1
356	0	3	0.1
356	1	0	0.1
356	1	1	1.8
356	1	3	0.1
356	2	2	1.8
356	2	3	0.2
356	3	0	6.6
356	3	1	6.6
356	3	2	6.6
356	3	3	1.1
356	3	4	1.1
356	4	3	0.2
356	4	4	1.8
355	0	0	1.8
355	0	1	0.1
355	0	3	0.1
355	1	0	0.1
355	1	1	1.8
355	1	3	0.1
355	2	2	1.8
355	2	3	0.2
355	3	0	6.6
355	3	1	6.6
355	3	2	6.6
355	3	3	1.1
355	3	4	1.1
355	4	3	0.2
355	4	4	1.8
354	0	0	1.8
354	0	1	0.1
354	0	3	0.1
354	1	0	0.1
354	1	1	1.8
354	1	3	0.1
354	2	2	1.8
354	2	3	0.2
354	3	0	6.6
354	3	1	6.6
354	3	2	6.6
354	3	3	1.1
354	3	4	1.1
354	4	3	0.2
354	4	4	1.8
353	0	0	1.8
353	0	1	0.1
353	0	3	0.1
353	1	0	0.1
353	1	1	1.8
353	1	3	0.1
353	2	2	1.8
353	2	3	0.2
353	3	0	6.6
353	3	1	6.6
353	3	2	6.6
353	3	3	1.1
353	3	4	1.1
353	4	3	0.2
353	4	4	1.8
352	0	0	1.8
352	0	1	0.1
352	0	3	0.1
352	1	0	0.1
352	1	1	1.8
352	1	3	0.1
352	2	2	1.8
352	2	3	0.2
352	3	0	6.6
352	3	1	6.6
352	3	2	6.6
352	3	3	1.1
352	3	4	1.1
352	4	3	0.2
352	4	4	1.8
