T	Origin	Destination	Count
119	0	0	18.0
119	0	1	1.0
119	0	3	1.0
119	1	0	1.0
119	1	1	18.0
119	1	3	1.0
119	2	2	18.0
119	2	3	2.0
119	3	0	66.0
119	3	1	66.0
119	3	2	66.0
119	3	3	11.0
119	3	4	11.0
119	4	3	2.0
119	4	4	18.0
118	0	0	18.0
118	0	1	1.0
118	0	3	1.0
118	1	0	1.0
118	1	1	18.0
118	1	3	1.0
118	2	2	18.0
118	2	3	2.0
118	3	0	66.0
118	3	1	66.0
118	3	2	66.0
118	3	3	11.0
118	3	4	11.0
118	4	3	2.0
118	4	4	18.0
117	0	0	18.0
117	0	1	1.0
117	0	3	1.0
117	1	0	1.0
117	1	1	18.0
117	1	3	1.0
117	2	2	18.0
117	2	3	2.0
117	3	0	66.0
117	3	1	66.0
117	3	2	66.0
117	3	3	11.0
117	3	4	11.0
117	4	3	2.0
117	4	4	18.0
116	0	0	18.0
116	0	1	1.0
116	0	3	1.0
116	1	0	1.0
116	1	1	18.0
116	1	3	1.0
116	2	2	18.0
116	2	3	2.0
116	3	0	66.0
116	3	1	66.0
116	3	2	66.0
116	3	3	11.0
116	3	4	11.0
116	4	3	2.0
116	4	4	18.0
115	0	0	18.0
115	0	1	1.0
115	0	3	1.0
115	1	0	1.0
115	1	1	18.0
115	1	3	1.0
115	2	2	18.0
115	2	3	2.0
115	3	0	66.0
115	3	1	66.0
115	3	2	66.0
115	3	3	11.0
115	3	4	11.0
115	4	3	2.0
115	4	4	18.0
114	0	0	18.0
114	0	1	1.0
114	0	3	1.0
114	1	0	1.0
114	1	1	18.0
114	1	3	1.0
114	2	2	18.0
114	2	3	2.0
114	3	0	66.0
114	3	1	66.0
114	3	2	66.0
114	3	3	11.0
114	3	4	11.0
114	4	3	2.0
114	4	4	18.0
113	0	0	18.0
113	0	1	1.0
113	0	3	1.0
113	1	0	1.0
113	1	1	18.0
113	1	3	1.0
113	2	2	18.0
113	2	3	2.0
113	3	0	66.0
113	3	1	66.0
113	3	2	66.0
113	3	3	11.0
113	3	4	11.0
113	4	3	2.0
113	4	4	18.0
112	0	0	18.0
112	0	1	1.0
112	0	3	1.0
112	1	0	1.0
112	1	1	18.0
112	1	3	1.0
112	2	2	18.0
112	2	3	2.0
112	3	0	66.0
112	3	1	66.0
112	3	2	66.0
112	3	3	11.0
112	3	4	11.0
112	4	3	2.0
112	4	4	18.0
111	0	0	18.0
111	0	1	1.0
111	0	3	1.0
111	1	0	1.0
111	1	1	18.0
111	1	3	1.0
111	2	2	18.0
111	2	3	2.0
111	3	0	66.0
111	3	1	66.0
111	3	2	66.0
111	3	3	11.0
111	3	4	11.0
111	4	3	2.0
111	4	4	18.0
110	0	0	18.0
110	0	1	1.0
110	0	3	1.0
110	1	0	1.0
110	1	1	18.0
110	1	3	1.0
110	2	2	18.0
110	2	3	2.0
110	3	0	66.0
110	3	1	66.0
110	3	2	66.0
110	3	3	11.0
110	3	4	11.0
110	4	3	2.0
110	4	4	18.0
109	0	0	18.0
109	0	1	1.0
109	0	3	1.0
109	1	0	1.0
109	1	1	18.0
109	1	3	1.0
109	2	2	18.0
109	2	3	2.0
109	3	0	66.0
109	3	1	66.0
109	3	2	66.0
109	3	3	11.0
109	3	4	11.0
109	4	3	2.0
109	4	4	18.0
108	0	0	18.0
108	0	1	1.0
108	0	3	1.0
108	1	0	1.0
108	1	1	18.0
108	1	3	1.0
108	2	2	18.0
108	2	3	2.0
108	3	0	66.0
108	3	1	66.0
108	3	2	66.0
108	3	3	11.0
108	3	4	11.0
108	4	3	2.0
108	4	4	18.0
107	0	0	18.0
107	0	1	1.0
107	0	3	1.0
107	1	0	1.0
107	1	1	18.0
107	1	3	1.0
107	2	2	18.0
107	2	3	2.0
107	3	0	66.0
107	3	1	66.0
107	3	2	66.0
107	3	3	11.0
107	3	4	11.0
107	4	3	2.0
107	4	4	18.0
106	0	0	18.0
106	0	1	1.0
106	0	3	1.0
106	1	0	1.0
106	1	1	18.0
106	1	3	1.0
106	2	2	18.0
106	2	3	2.0
106	3	0	66.0
106	3	1	66.0
106	3	2	66.0
106	3	3	11.0
106	3	4	11.0
106	4	3	2.0
106	4	4	18.0
105	0	0	18.0
105	0	1	1.0
105	0	3	1.0
105	1	0	1.0
105	1	1	18.0
105	1	3	1.0
105	2	2	18.0
105	2	3	2.0
105	3	0	66.0
105	3	1	66.0
105	3	2	66.0
105	3	3	11.0
105	3	4	11.0
105	4	3	2.0
105	4	4	18.0
104	0	0	18.0
104	0	1	1.0
104	0	3	1.0
104	1	0	1.0
104	1	1	18.0
104	1	3	1.0
104	2	2	18.0
104	2	3	2.0
104	3	0	66.0
104	3	1	66.0
104	3	2	66.0
104	3	3	11.0
104	3	4	11.0
104	4	3	2.0
104	4	4	18.0
103	0	0	18.0
103	0	1	1.0
103	0	3	1.0
103	1	0	1.0
103	1	1	18.0
103	1	3	1.0
103	2	2	18.0
103	2	3	2.0
103	3	0	66.0
103	3	1	66.0
103	3	2	66.0
103	3	3	11.0
103	3	4	11.0
103	4	3	2.0
103	4	4	18.0
102	0	0	18.0
102	0	1	1.0
102	0	3	1.0
102	1	0	1.0
102	1	1	18.0
102	1	3	1.0
102	2	2	18.0
102	2	3	2.0
102	3	0	66.0
102	3	1	66.0
102	3	2	66.0
102	3	3	11.0
102	3	4	11.0
102	4	3	2.0
102	4	4	18.0
101	0	0	18.0
101	0	1	1.0
101	0	3	1.0
101	1	0	1.0
101	1	1	18.0
101	1	3	1.0
101	2	2	18.0
101	2	3	2.0
101	3	0	66.0
101	3	1	66.0
101	3	2	66.0
101	3	3	11.0
101	3	4	11.0
101	4	3	2.0
101	4	4	18.0
100	0	0	18.0
100	0	1	1.0
100	0	3	1.0
100	1	0	1.0
100	1	1	18.0
100	1	3	1.0
100	2	2	18.0
100	2	3	2.0
100	3	0	66.0
100	3	1	66.0
100	3	2	66.0
100	3	3	11.0
100	3	4	11.0
100	4	3	2.0
100	4	4	18.0
99	0	0	18.0
99	0	1	1.0
99	0	3	1.0
99	1	0	1.0
99	1	1	18.0
99	1	3	1.0
99	2	2	18.0
99	2	3	2.0
99	3	0	66.0
99	3	1	66.0
99	3	2	66.0
99	3	3	11.0
99	3	4	11.0
99	4	3	2.0
99	4	4	18.0
98	0	0	18.0
98	0	1	1.0
98	0	3	1.0
98	1	0	1.0
98	1	1	18.0
98	1	3	1.0
98	2	2	18.0
98	2	3	2.0
98	3	0	66.0
98	3	1	66.0
98	3	2	66.0
98	3	3	11.0
98	3	4	11.0
98	4	3	2.0
98	4	4	18.0
97	0	0	18.0
97	0	1	1.0
97	0	3	1.0
97	1	0	1.0
97	1	1	18.0
97	1	3	1.0
97	2	2	18.0
97	2	3	2.0
97	3	0	66.0
97	3	1	66.0
97	3	2	66.0
97	3	3	11.0
97	3	4	11.0
97	4	3	2.0
97	4	4	18.0
96	0	0	18.0
96	0	1	1.0
96	0	3	1.0
96	1	0	1.0
96	1	1	18.0
96	1	3	1.0
96	2	2	18.0
96	2	3	2.0
96	3	0	66.0
96	3	1	66.0
96	3	2	66.0
96	3	3	11.0
96	3	4	11.0
96	4	3	2.0
96	4	4	18.0
95	0	0	18.0
95	0	1	1.0
95	0	3	1.0
95	1	0	1.0
95	1	1	18.0
95	1	3	1.0
95	2	2	18.0
95	2	3	2.0
95	3	0	66.0
95	3	1	66.0
95	3	2	66.0
95	3	3	11.0
95	3	4	11.0
95	4	3	2.0
95	4	4	18.0
94	0	0	18.0
94	0	1	1.0
94	0	3	1.0
94	1	0	1.0
94	1	1	18.0
94	1	3	1.0
94	2	2	18.0
94	2	3	2.0
94	3	0	66.0
94	3	1	66.0
94	3	2	66.0
94	3	3	11.0
94	3	4	11.0
94	4	3	2.0
94	4	4	18.0
93	0	0	18.0
93	0	1	1.0
93	0	3	1.0
93	1	0	1.0
93	1	1	18.0
93	1	3	1.0
93	2	2	18.0
93	2	3	2.0
93	3	0	66.0
93	3	1	66.0
93	3	2	66.0
93	3	3	11.0
93	3	4	11.0
93	4	3	2.0
93	4	4	18.0
92	0	0	18.0
92	0	1	1.0
92	0	3	1.0
92	1	0	1.0
92	1	1	18.0
92	1	3	1.0
92	2	2	18.0
92	2	3	2.0
92	3	0	66.0
92	3	1	66.0
92	3	2	66.0
92	3	3	11.0
92	3	4	11.0
92	4	3	2.0
92	4	4	18.0
91	0	0	18.0
91	0	1	1.0
91	0	3	1.0
91	1	0	1.0
91	1	1	18.0
91	1	3	1.0
91	2	2	18.0
91	2	3	2.0
91	3	0	66.0
91	3	1	66.0
91	3	2	66.0
91	3	3	11.0
91	3	4	11.0
91	4	3	2.0
91	4	4	18.0
90	0	0	18.0
90	0	1	1.0
90	0	3	1.0
90	1	0	1.0
90	1	1	18.0
90	1	3	1.0
90	2	2	18.0
90	2	3	2.0
90	3	0	66.0
90	3	1	66.0
90	3	2	66.0
90	3	3	11.0
90	3	4	11.0
90	4	3	2.0
90	4	4	18.0
89	0	0	18.0
89	0	1	1.0
89	0	3	1.0
89	1	0	1.0
89	1	1	18.0
89	1	3	1.0
89	2	2	18.0
89	2	3	2.0
89	3	0	66.0
89	3	1	66.0
89	3	2	66.0
89	3	3	11.0
89	3	4	11.0
89	4	3	2.0
89	4	4	18.0
88	0	0	18.0
88	0	1	1.0
88	0	3	1.0
88	1	0	1.0
88	1	1	18.0
88	1	3	1.0
88	2	2	18.0
88	2	3	2.0
88	3	0	66.0
88	3	1	66.0
88	3	2	66.0
88	3	3	11.0
88	3	4	11.0
88	4	3	2.0
88	4	4	18.0
87	0	0	18.0
87	0	1	1.0
87	0	3	1.0
87	1	0	1.0
87	1	1	18.0
87	1	3	1.0
87	2	2	18.0
87	2	3	2.0
87	3	0	66.0
87	3	1	66.0
87	3	2	66.0
87	3	3	11.0
87	3	4	11.0
87	4	3	2.0
87	4	4	18.0
86	0	0	18.0
86	0	1	1.0
86	0	3	1.0
86	1	0	1.0
86	1	1	18.0
86	1	3	1.0
86	2	2	18.0
86	2	3	2.0
86	3	0	66.0
86	3	1	66.0
86	3	2	66.0
86	3	3	11.0
86	3	4	11.0
86	4	3	2.0
86	4	4	18.0
85	0	0	18.0
85	0	1	1.0
85	0	3	1.0
85	1	0	1.0
85	1	1	18.0
85	1	3	1.0
85	2	2	18.0
85	2	3	2.0
85	3	0	66.0
85	3	1	66.0
85	3	2	66.0
85	3	3	11.0
85	3	4	11.0
85	4	3	2.0
85	4	4	18.0
84	0	0	18.0
84	0	1	1.0
84	0	3	1.0
84	1	0	1.0
84	1	1	18.0
84	1	3	1.0
84	2	2	18.0
84	2	3	2.0
84	3	0	66.0
84	3	1	66.0
84	3	2	66.0
84	3	3	11.0
84	3	4	11.0
84	4	3	2.0
84	4	4	18.0
83	0	0	18.0
83	0	1	1.0
83	0	3	1.0
83	1	0	1.0
83	1	1	18.0
83	1	3	1.0
83	2	2	18.0
83	2	3	2.0
83	3	0	66.0
83	3	1	66.0
83	3	2	66.0
83	3	3	11.0
83	3	4	11.0
83	4	3	2.0
83	4	4	18.0
82	0	0	18.0
82	0	1	1.0
82	0	3	1.0
82	1	0	1.0
82	1	1	18.0
82	1	3	1.0
82	2	2	18.0
82	2	3	2.0
82	3	0	66.0
82	3	1	66.0
82	3	2	66.0
82	3	3	11.0
82	3	4	11.0
82	4	3	2.0
82	4	4	18.0
81	0	0	18.0
81	0	1	1.0
81	0	3	1.0
81	1	0	1.0
81	1	1	18.0
81	1	3	1.0
81	2	2	18.0
81	2	3	2.0
81	3	0	66.0
81	3	1	66.0
81	3	2	66.0
81	3	3	11.0
81	3	4	11.0
81	4	3	2.0
81	4	4	18.0
80	0	0	18.0
80	0	1	1.0
80	0	3	1.0
80	1	0	1.0
80	1	1	18.0
80	1	3	1.0
80	2	2	18.0
80	2	3	2.0
80	3	0	66.0
80	3	1	66.0
80	3	2	66.0
80	3	3	11.0
80	3	4	11.0
80	4	3	2.0
80	4	4	18.0
79	0	0	12.0
79	0	3	108.0
79	1	1	8.0
79	1	3	72.0
79	2	2	8.0
79	2	3	72.0
79	3	0	4.0
79	3	1	4.0
79	3	2	4.0
79	3	3	64.0
79	3	4	4.0
79	4	3	18.0
79	4	4	2.0
78	0	0	12.0
78	0	3	108.0
78	1	1	8.0
78	1	3	72.0
78	2	2	8.0
78	2	3	72.0
78	3	0	4.0
78	3	1	4.0
78	3	2	4.0
78	3	3	64.0
78	3	4	4.0
78	4	3	18.0
78	4	4	2.0
77	0	0	12.0
77	0	3	108.0
77	1	1	8.0
77	1	3	72.0
77	2	2	8.0
77	2	3	72.0
77	3	0	4.0
77	3	1	4.0
77	3	2	4.0
77	3	3	64.0
77	3	4	4.0
77	4	3	18.0
77	4	4	2.0
76	0	0	12.0
76	0	3	108.0
76	1	1	8.0
76	1	3	72.0
76	2	2	8.0
76	2	3	72.0
76	3	0	4.0
76	3	1	4.0
76	3	2	4.0
76	3	3	64.0
76	3	4	4.0
76	4	3	18.0
76	4	4	2.0
75	0	0	12.0
75	0	3	108.0
75	1	1	8.0
75	1	3	72.0
75	2	2	8.0
75	2	3	72.0
75	3	0	4.0
75	3	1	4.0
75	3	2	4.0
75	3	3	64.0
75	3	4	4.0
75	4	3	18.0
75	4	4	2.0
74	0	0	12.0
74	0	3	108.0
74	1	1	8.0
74	1	3	72.0
74	2	2	8.0
74	2	3	72.0
74	3	0	4.0
74	3	1	4.0
